"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_instructions2","correct_instructions3","correct_instructions4","correct_keyboard_response","correct_response","correct_stim","count_ISI","count_block_one","count_block_two","count_break","count_experiment","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_instructions4","count_keyboard_response","count_logger","count_new_inline_javascript","count_stim","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","false_response","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_one","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_break","response_instructions1","response_instructions2","response_instructions3","response_instructions4","response_keyboard_response","response_stim","response_time","response_time_break","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_instructions4","response_time_keyboard_response","response_time_stim","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim","subject_nr","subject_parity","time_ISI","time_block_one","time_block_two","time_break","time_experiment","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_instructions4","time_keyboard_response","time_logger","time_new_inline_javascript","time_stim","time_trial_sequence","title","total_correct","total_response_time","total_responses","true_false","true_response","uniform_coordinates","width"
"0","0","1000","1000","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","0","31","0","0","0","0","31","0","0","0","0","31","31","0","31","31","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","31","31","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","885","2","legacy","1024","2","48000","-16","experiment","A canoe has a sail.","0","even","132618","32704","NA","NA","2596","132114","2701","7982","17308","27533","132819","133819","2695","131225","131220","Sentence_verification","0","32000","32","FALSE","m","yes","1024"
"0","0","1000","1000","black","legacy","legacy","legacy","0","S2","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","32","0","0","0","0","32","0","0","0","0","32","32","0","32","32","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","32","32","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","z","1000","NA","5252","9317","10221","5171","1000","1939","2","legacy","1024","2","48000","-16","experiment","Cognac is gas.","0","even","136322","32704","NA","NA","2596","135819","2701","7982","17308","27533","136522","137522","2695","133876","133871","Sentence_verification","0","33000","33","FALSE","m","yes","1024"
"0","0","1000","1000","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","33","0","0","0","0","33","0","0","0","0","33","33","0","33","33","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","33","33","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","z","1000","NA","5252","9317","10221","5171","1000","1221","2","legacy","1024","2","48000","-16","experiment","A daisy is black.","0","even","139309","32704","NA","NA","2596","138804","2701","7982","17308","27533","139509","140509","2695","137579","137575","Sentence_verification","0","34000","34","FALSE","m","yes","1024"
"0","0","1000","1000","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","34","0","0","0","0","34","0","0","0","0","34","34","0","34","34","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","34","34","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","z","1000","NA","5252","9317","10221","5171","1000","1441","2","legacy","1024","2","48000","-16","experiment","Checkers has pawns.","0","even","142533","32704","NA","NA","2596","142029","2701","7982","17308","27533","142733","143733","2695","140584","140580","Sentence_verification","0","35000","35","FALSE","m","yes","1024"
"0","0","1000","1000","black","legacy","legacy","legacy","0","S1","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","35","0","0","0","0","35","0","0","0","0","35","35","0","35","35","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","35","35","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","1756","2","legacy","1024","2","48000","-16","experiment","Belgium is a nation.","0","even","146059","32704","NA","NA","2596","145554","2701","7982","17308","27533","146260","147260","2695","143794","143789","Sentence_verification","0","36000","36","TRUE","m","yes","1024"
"0","0","1000","1000","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","36","0","0","0","0","36","0","0","0","0","36","36","0","36","36","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","36","36","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","1032","2","legacy","1024","2","48000","-16","experiment","A canary can sing.","0","even","148863","32704","NA","NA","2596","148359","2701","7982","17308","27533","149063","150063","2695","147323","147318","Sentence_verification","0","37000","37","TRUE","m","yes","1024"
"0","0","1000","1000","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","0","37","0","0","0","0","37","0","0","0","0","37","37","0","37","37","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","37","37","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","1268","2","legacy","1024","2","48000","-16","experiment","A parakeet is an eagle.","0","even","151894","32704","NA","NA","2596","151390","2701","7982","17308","27533","152094","153094","2695","150117","150112","Sentence_verification","0","38000","38","FALSE","m","yes","1024"
"0","0","1000","1000","black","legacy","legacy","legacy","0","P2","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","38","0","0","0","0","38","0","0","0","0","38","38","0","38","38","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","38","38","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","z","1000","NA","5252","9317","10221","5171","1000","2662","2","legacy","1024","2","48000","-16","experiment","A brigade can fly.","0","even","156319","32704","NA","NA","2596","155816","2701","7982","17308","27533","156519","157519","2695","153148","153145","Sentence_verification","0","39000","39","FALSE","m","yes","1024"
"0","0","1000","1000","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","39","0","0","0","0","39","0","0","0","0","39","39","0","39","39","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","39","39","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","z","1000","NA","5252","9317","10221","5171","1000","1174","2","legacy","1024","2","48000","-16","experiment","A tuna is purple.","0","even","159258","32704","NA","NA","2596","158754","2701","7982","17308","27533","159458","160458","2695","157576","157572","Sentence_verification","0","40000","40","FALSE","m","yes","1024"
"0","0","1000","1000","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","40","0","0","0","0","40","0","0","0","0","40","40","0","40","40","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","40","40","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","1250","2","legacy","1024","2","48000","-16","experiment","A sunflower is yellow. ","0","even","162273","32704","NA","NA","2596","161769","2701","7982","17308","27533","162473","163473","2695","160515","160510","Sentence_verification","0","41000","41","TRUE","m","yes","1024"
"0","0","1000","1000","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","41","0","0","0","0","41","0","0","0","0","41","41","0","41","41","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","41","41","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","z","1000","NA","5252","9317","10221","5171","1000","1480","2","legacy","1024","2","48000","-16","experiment","Hockey is a race.","0","even","165513","32704","NA","NA","2596","165009","2701","7982","17308","27533","165713","166713","2695","163525","163521","Sentence_verification","0","42000","42","FALSE","m","yes","1024"
"0","0","1000","1000","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","42","0","0","0","0","42","0","0","0","0","42","42","0","42","42","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","42","42","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","1441","2","legacy","1024","2","48000","-16","experiment","A gardenia is a gardenia. ","0","even","168723","32704","NA","NA","2596","168219","2701","7982","17308","27533","168923","169923","2695","166774","166770","Sentence_verification","0","43000","43","TRUE","m","yes","1024"
"0","0","1000.0454545454545","1000.0454545454545","black","legacy","legacy","legacy","0","S1","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","43","0","0","0","0","43","0","0","0","0","43","43","0","43","43","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","43","43","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1002","NA","5252","9317","10221","5171","1002","1591","2","legacy","1024","2","48000","-16","experiment","An ocean liner is a boat.","0","even","172083","32704","NA","NA","2596","171579","2701","7982","17308","27533","172283","173286","2695","169984","169979","Sentence_verification","0","44002","44","TRUE","m","yes","1024"
"0","0","1000.0444444444445","1000.0444444444445","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","44","0","0","0","0","44","0","0","0","0","44","44","0","44","44","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","44","44","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","z","1000","NA","5252","9317","10221","5171","1000","1075","2","legacy","1024","2","48000","-16","experiment","A shrimp can fly.","0","even","174934","32704","NA","NA","2596","174430","2701","7982","17308","27533","175134","176134","2695","173350","173346","Sentence_verification","0","45002","45","FALSE","m","yes","1024"
"0","0","1000.0434782608696","1000.0434782608696","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","45","0","0","0","0","45","0","0","0","0","45","45","0","45","45","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","45","45","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","z","1000","NA","5252","9317","10221","5171","1000","1056","2","legacy","1024","2","48000","-16","experiment","Canvas is wool.","0","even","177753","32704","NA","NA","2596","177249","2701","7982","17308","27533","177953","178953","2695","176189","176184","Sentence_verification","0","46002","46","FALSE","m","yes","1024"
